Descricao;Class
possui graduacao em engenharia mecanica pela universidade presbiteriana mackenzie  pos graduacao engenharia industrial pela fundacao vanzolini  usp  atualmente e professor setor publico  fatecfaculdade de tecnologia de sao jose dos campos e engenheiro mecanico da empresa brasileira de aeronautica engenharia mecanica ;2
tem graduacao em letras pela universidade do vale do paraiba  especializacao em literatura brasileira pelo instituto santanense de ensino superior  mestrado em lingua portuguesa pela pontificia universidade catolica de sao paulo  doutorado em comunicacao social pela universidade metodista de sao paulo  e posdoutorado em comunicacao social pela universidade metodista de sao paulo  com experiencia na area de letras e enfase em letras e comunicacao atua principalmente nos seguintes temas literatura brasileira cultura popular cordel e xilogravura jornalismo folkcomunicacao cafe monocultura monteiro lobato luiz beltrao crencas habitus comunicacao dos excluidos literatura da periferia literatura feminina tambem atua na area de pesquisa em novas tecnologias e novas linguagens midiaticas com uso de ti e tc letras  lingua portuguesa discurso sociedade cognicao intertextos e interdiscursos na representacao linguistica da monocultura do cafe no vale do paraiba language comunicacao social marcas folkcomunicacionais na obra literaria de luiz beltrao comunication;2
 engenharia industrial mecanica ;2
graduado em ciencias economicas pela universidade de taubate  com mestrado em ciencias ambientais pela universidade de taubate  unitau  atuou como docente em cursos de graduacao e de posgraduacao nas seguintes instituicoes universidade paulista  unip faculdade de tecnologia de sao jose dos campos  fatecsjc anhanguera educacional e fundacao armando alvares penteado  faap foi coordenador do curso de posgraduacao lato sensu em gestao e auditoria ambiental na unip de sao jose dos campos spparticipa do comite de analise de concursos publicos e da congregacao de fatec de sao jose dos camposparticipou de grupos de trabalho na execucao de estudos ambientais e na confeccao de relatorios de impacto ambiental  rappossui grande experiencia em administracao de negocios atuando como empresario e como executivo atualmente e docente na fatec de sao jose dos campos onde e diretor do nucleo de estudos socio economicos aplicados  nesea e socio da fm tecnologia da informacao e atua como consultor de empresas nas areas de gestao de negocios economia e meio ambientee inventor tendo desenvolvido a tomada bivolt devidamente registrada do inpi sob a carta patente  mu e escritor tendo  livro publicados sendo o ultimo intitulado administracao em tempos de crise economica sjc tachion  ciencias economicas ;2
com graduacao em ciencias contabeis  especializacao lato sensu em administracao financeira e auditoria pela universidade de taubate  especializacao lato sensu em didatica e metodologia do ensino superior pela uniderp  mestrado em controladoria e contabilidade estrategica pelo centro universitario alvares penteado atualmente e professor das seguintes instituicoes de ensino fatecfaculdade de tecnologia de sjc  fatecfaculdade de tecnologia de mogi das cruzes   fatecfaculdade de tecnologia de sao paulo na modalidade a distancia como rdresponsavel por disciplina e apoio a orientacao de polo com experiencia na area de educacao atuando principalmente nos seguintes temas auditoria contabilidade custos gestao financeira gestao tributaria e metodologia do ensino e aprendizagem ciencias contabeis  controladoria e contabilidade estrategica o uso de recursos nao convencionais como estrategia de ensino de contabilidade  contabilidade  estudo e ensino ;2
cursei tres disciplinas isolada no instituto tecnologico de aeronautica  no ano de  disciplinas ce banco de dados ce tecnologias da informacao e ce qualidade confiabilidade e seguranca  de software possui pos graduacao lato sensu em redes de computadores pela esab  graduacao em licenciatura plena em informatica pelo instituto dottori de ensino superior  faculdade dottori  e graduacao em redes de computadores pela faculdade de tecnologia de sao jose dos campos  atualmente e docente da faculdade de tecnologia de sao jose dos campos prof jessen vidal escola tecnica estadual de estado de sao paulo etec conego jose bento e etec de sao jose dos campos do centro estadual de educacao tecnologica paula souza coordenador de projetos laboratorio e manutencao de computadores tem experiencia na area de ciencia da computacao fui coordenador de curso tecnico em redes de computadores da etec conego jose bento durante  anos e coordenador do curso tecnico integrado ao ensino medio de informatica  licenciatura plena em informatica  redes de computadores projeto de integracao de uma rede multimidia no predio da fatecsjc;2
doutorando em engenharia e ciencia de materiais no ictunifesp mestre em engenharia aeronautica e mecanica pelo instituto tecnologico de aeronautica ita  graduado em engenharia mecanica  e fisica  pela universidade de taubate experiencia de quatro anos na area de educacao no ensino superior ministrando aulas de metrologia materiaistecnologia de fabricacao elementos de maquinas e trabalho de graduacao quatro anos na area de educacao em colegio tecnico ministrando aulas de metodos e processos industriais tecnologia de fabricacao mecanica e quinze anos no ensino medio ministrando aulas de fisica vivencia de vinte anos em supervisao de processos industriais e controle de qualidade na industria metalurgica e farmaceutica licenciatura em fisica estagio supervisionado em aulas de fisica engenharia mecanica engenharia de processo produtivo engenharia aeronautica e mecanica tratamento termico superficial do aco aisi m via laser co  mechanical engineering aco aisi m doutorado em engenharia e ciencia de materiais estudo do comportamento em fluencia de niobio tratado via implantacao ionica por imersao em plasma ;2
possui graduacao em quimica  pela universidade estadual de londrina  mestrado em quimica  area de concentracao  quimica analitica  universidade federal de sao carlos  concluido em  e doutorado em ciencias  area de concentracao  fisicoquimica  universidade federal de sao carlos  concluido em  possui posdoutorado pelo instituto nacional de pesquisas espaciais  na area de eletroanalise no qual foi desenvolvido eletrodos de diamante dopados diamante dopados com boro modificados com nanoparticulas metalicas para aplicacoes como sensores eletroquimicos na deteccao de nitrato nitrito e fosfato atua como professor de ensino superior na etep faculdades  sao jose dos campos desde  ministrando aulas de quimica ciencias do ambiente tecnologia dos materiais materiais de engenharia e injecao de plasticos para os cursos de engenharia e tambem professor da fatec  professor jessen vidal  sao jose dos campos ministrando aulas de quimica geral e organica e fabricacao e acabamento de materiais compositos para o curso de tecnologia em estruturas aeronauticas tem experiencia profissional na area de fisicoquimica eletroquimica eletroanalitica eletroanalise de especies inorganicas quimica de superficie  e sintese caracterizacao e aplicacao de materiais carbonosos aplicados na area ambiental e energia quimica  bacharelado e licenciatura  quimica desenvolvimento da eletroforese em gel para a determinacao de massas molares em polimeros condutores chemistry polimeros condutores quimica estudo de ligas cocu obtidas por eletrodeposicao chemistry;2
engenheiro aeronautico pelo ita  instituto tecnologico de aeronautica  especializacao em administracao de empresas com enfase em administracao mercadologica pela fgvsp fundacao getulio vargas  sp  e mestrado em engenharia mecanica pela unicamp universidade estadual de campinas  desde  venho atuando tambem como professor universitario em disciplinas de marketing administracao mercadologica planejamento estrategico projeto e desenvolvimento de negocios administracao geral e lideranca e empreendedorismo em cursos de graduacao da unip  univap  ibta  e na fatec sao jose dos campos  nos cursos de transporte e logistica gestao da producao industrial e aeronautica da fatec  sao jose dos campos e projetos e estruturas aeronauticas tenho vasta experiencia profissional de mais de  anos em cargos de alta gerencia e consultoria nas areas de administracao planejamento estrategico e marketing em empresas do setor publico  e privado  atualmente e especialista em regulacao de aviacao civil concursado da anac  agencia nacional de aviacao civilatuei em minha formacao original como engenheiro aeronautico nas empresas embraer  comando da aeronautica  helibras  concursado na anac como especialista em regulacao de aviacao civil desde dezembro de  onde atuou como coordenador de programas aeronauticos e de profissionais credenciados em projeto fabricacao e aeronavegabilidademinha carreira foi alicercada inicialmente na area tecnica e depois rumando para areas de gestao e coordenacao ao longo da caminhada descobri o prazer de lecionar como uma forma de interagir com aqueles que querem aprender para crescimento pessoal e profissional e tambem foi a forma com que me obrigo a manter em nivel de constante atualizacao tecnica mas sobretudo em novos conceitos e visoes de gestao que vao surgindo engenharia dinamica de reentrada de veiculos espaciais engenharia mecanica proposta de implementacao de um sistema automatizado para inspecao de motores de foguete utilizando tomografia computadorizada mechanical engineering tomografia computadorizada;2
possui graduacao em letras  portugues  ingles pela universidade do vale do paraiba  e mestrado em linguistica aplicada pela universidade de taubate  com dissertacao voltada para o desenvolvimento do senso critico do aluno  participacao no programa alfabetizacao solidaria  atualizacao de professores em cidades do sertao do estado do ceara em  e professora no programa teia do saber  capacitacao de professores da secretaria de educacao do estado de sao paulo em parceria com a univap em   e  temas abordados formacao do leitor critico projetos interdisciplinares sociointeracao na leitura senso critico e transdisciplinaridade professora da etep faculdades de setembro de  a junho de   no ensino medio professora da universidade do vale do paraiba de fevereiro de  a dezembro de  com experiencia na area de letras com enfase em literatura inglesa e americana lingua portuguesa lingua inglesa e formacao de professores atua principalmente nos temas transdisciplinaridade ensinoaprendizagem de lingua materna e de lingua inglesa estuda o processo do desenvolvimento do cidadao critico como tambem os processos de cognicao e afetividade no aprendizado de linguas e formacao de professoresdisciplinas ministradas em cursos de graduacao lingua portuguesa lingua inglesa literatura inglesa e americana formacao de professores metodologia cientifica e humanidades ciencias sociais e cidadaniaatualmente professora concursada da faculdade de tecnologia de sao jose dos campos  fatec onde ministra a disciplina lingua inglesa nos cursos de logistica gestao de producao industrial banco de dados e automacao e manufatura digital e professora responsavel pela equipe de lingua inglesa da faculdade desde  ate a presente data letras  portugues  ingles  linguistica aplicada as concepcoes e estrategias de professores de lingua inglesa para o desenvolvimento do senso critico dos alunos  desenvolvimento do senso critico do aluno;2
doutorando pelo ita  mestre pela epusp   e graduacao em engenharia mecanica pela unesp  cursos de mba no itaespm e fgv                                                                                                             atuou como gestor de grandes empresas nacionais e internacionais nos processos de planejamento estrategico planejamentoprogramacao e controle de producao  operacoes industriaislogistica armazenagem de materiais estoques e transportes bons conhecimentos na construcao e simulacao de modelos matematicos aplicados aos processos empresariais utilizando dinamica de sistemas atualmente e diretor de supply chain da sany do brasil e  professor pleno do curso de gestao em logistica da fatec de sao jose dos campos engenharia mecanica projeto de usina hidreletricas engenharia de sistemas logisticos analise de estoques em uma cadeia de suprimentos na industria aeronautica utilizando um modelo de dinamica de sistemas planning and organization of the transport system pesquisa operacional e transporte aereo modelo de simulacao para dimensionar armazens em terminais de cargas nos aeroportos utilizando dinamica de sistemas transports engineering;2
possui graduacao em engenharia mecanica com enfase em aeronautica pela universidade federal de minas gerais  mestrado em engenharia aeronautica pelo instituto tecnologico de aeronautica  mestrado em engenharia aeroespacial pela university of michigan at ann arbor  e pesquisador do instituto de aeronautica e espaco  do departamento de ciencia e tecnologia aeroespacial  e professor no centro paula souza  tem experiencia na area de engenharia aeroespacial com enfase em aerodinamica tendo atuado em aerodinamica computacional dsmc cfd metodo dos paineis e aerodinamica experimental em tuneis de vento engenharia mecanica  engenharia aeronautica further developments in unsteady compressible vortex lattice method in two dimensional motion aerospace engineering aerospace engineering sem tese ;2
graduado em logistica pela faculdade de tecnologia de sao jose dos campos  e mestre em engenharia de infraestrutura aeronautica pelo instituto tecnologico de aeronautica  atualmente e professor assistente i da faculdade de tecnologia de sao jose dos campos tem experiencia na area de logistica e transportes com enfase em planejamento de transportes logistica analise de atributos determinantes na decisao do usuario do sistema coletivo de transporte publico engenharia de infraestrutura aeronautica avaliacao das restricoes de uso e ocupacao do solo no entorno de aerodromos e analise comparativa entre as regulamentacoes aeronauticas transports engineering aeroportos;2
mestre em gestao e desenvolvimento da educacao profissional pelo centro paula souza pos graduacao em metodologia do ensino da lingua inglesa pelas faculdades integradas de brasilia graduada em pedagogia com especializacao em supervisao escolar e orientacao educacional graduada  em letras portuguesingles   diploma de proficiency pela universidade de cambridge cultura inglesa de sao paulo diplomas de nancy i nancy ii e nancy iii pela universidade de nancyalianca francesa de sao paulo cursou dois anos de direito pela universidade metodista de piracicaba unimep professora de ensino superior medio tecnico e tecnico do centro paula souza atua junto a fat fundacao de apoio a tecnologia como coordenadora e professora em projetos de ensino da lingua inglesa junto a comunidades locais e a empresas atualmente leciona ingles na fatec de sao jose dos campos sp onde tambem e aplicadora dos exames de proficiencia em ingles toeic e eva  experiencia como professora de comunicacao e expressao na faculdade de tecnologia de praia grande  fatec pg e de ingles na faculdade de tecnologia de sao roque onde ministrou as disciplinas ingles i ingles ii ingles iii ingles iv ingles v ingles vi no curso de gestao de turismo lecionou ingles e portugues na faculdade de tecnologia do tatuape  fatec victor civita foi mediadora presencial no curso ead de gestao empresarial nas disciplinas ingles e portugues responsavel pela preparacao para o exame do enade do curso de ads  da fatec praia grande com enfase em interpretacao de texto responsavel pelas disciplinas de portugues e ingles no piva  na fatec praia grande atuou ainda como revisora e tradutora da revista insiet da fatec victor civita tem experiencia como docente em varias etec da baixada santista  nas seguintes disciplinas  ingles instrumental lingua estrangeira moderna  lingua estrangeira moderna  dtcc  ptcc  lingua portuguesa sociologia filosofia e etica atualmente leciona na etec profa ilza nascimento pintus etec de sao jose dos campos  ingles instrumental lingua portuguesa e literatura filosofia sociologia e gestao de pessoas professora de tecnicas de redacaotem experiencia na iniciativa privada como gerente geral representante comercial e secretaria executiva bilingue com acentuada predominancia de atividades em grupos multinacionais tem experiencia como tradutora e interprete nos idiomas frances e ingles pedagogia  letras  portugues e ingles ;2
professora doutora em ciencias pela poliusp mestre em ensino de matematica pela pontificia universidade catolica de sao paulo  pucsp especialista em didatica e metodologia do ensino superior especialista em modelagem matematica em ensinoaprendizagem especialista em matematica graduada em ciencias  licenciatura plena e bacharelado  habilitacao em matematica foi chefe do departamento de matematica da universidade de mogi das cruzes vicediretora e coordenadora do curso de ciencias contabeis da faculdade maria augusta coordenadora do curso de tecnologia em redes de computadores do curso de licenciatura em matematica e coordenadora pedagogica da faculdade anhanguera de jacarei e coordenadora do polo de ensino a distancia  ead polo de jacarei da universidade anhanguera  uniderp foi supervisora dos cursos de licenciatura em matematica das unidades mantidas pela anhanguera educacional sa atuou como orientadora de polo ead do cst em gestao empresarial na fatec de jacarei atualmente e professora da fatec  faculdade de tecnologia prof jessen vidal em sao jose dos campossp e da fatec de jacarei e avaliadora do sistema nacional de avaliacao da educacao superior  inepmec nos cursos superiores de tecnologia  cursos presenciais e ead cienciaslic plena e bach hab matematica  ensino de matematica conceito de funcao uma abordagem do processo ensinoaprendizagem  engenharia eletrica um estudo exploratorio do impacto do desempenho de alunos em disciplinas basicas no curso de engenharia eletrica da escola politecnica da universidade de sao paulo electric engineering;2
graduado em engenharia mecanica pela fei  sao bernardo do campo  sp experiencia profissional em industrias de renome mundiais tais como pirelli nec embraer akaer engeharia do ramo aeronautico mecanico plastico e automobilistico nas areas de planejamento desenvolvimento de processos industriais gerenciamento de projetos atuando tambem como professor da fatec de sao jose dos campos nas disciplinas de comercio exterior administracao da producao planejamento e controle de producao gestao de equipes projeto integrador para as disciplinas da aeronautica processos de fabricacao saude e seguranca do trabalho matematica financeira engenharia indastrial ;2
possui posdoutorado em engenharia mecanica na area de producao pela universidade estadual paulista  campus guaratingueta  unesp  doutorado em engenharia aeronautica e mecanica pelo instituto tecnologico de aeronautica  ita  mestrado em engenharia aeronautica e mecanica pelo instituto tecnologico de aeronautica  ita  graduacao em engenharia industrial mecanica pela escola de engenharia industrial de sjc  atualmente e coordenador e professor do curso de logistica da faculdade de tecnologia   campus sao jose dos campos tem experiencia nas areas de engenharia de producao e logistica com enfase em tecnologia da informacao e comunicacao sua area de pesquisa inclui gerenciamento da cadeia de suprimentos logistica producao manufatura enxuta teoria das restricoes tecnologia da informacao e comunicacao pesquisa operacional estatistica e analise estatistica da decisao engenharia industrial mecanica  engenharia aeronautica e mecanica proposta de um sistema hibrido de contabilidade gerencial estudo de caso na empresa siber do brasil sa  contabilidade de ganhos engenharia aeronautica e mecanica proposta de um modelo de gestao integrada da cadeia de suprimentos aplicacao no segmento de eletrodomesticos ;2
possui graduacao em matematica pela universidade do estado do paranaunesparfafi  e mestrado em engenharia de producao pela universidade federal de santa catarinaufsc  possui lato sensu em educacao ambiental pela unicentro  novas tecnologias para o ensino da matematica  pela uff e gestao e implementacao de educacao a distancia pela universidade federal fluminenseuff  matematica  engenharia de producao diagnostico ambiental e proposta de implementacao do programa de gerenciamento costeiro integrado da bacia hidrografica do rio ratones ilha de santa catarina sc production engineering gerenciamento costeiro integrado;2
possui  posgraduacoes sendo uma gerencial e duas tecnicas mba em gerente de empreendimentos com enfase em engenharia pela fundacao getulio vargas de sao paulo especializacao em engenharia de projetos de valvulas industriais pela escola politecnica da universidade de sao paulousp especializacao em engenharia aeronautica pela programa itaembraer  universidade corporativa duas certificacoes profissionais gerente de engenharia e engenheiro de projetos de valvulas industriais ambas pela petrobras atraves do prominpprograma de mobilizacao da industria nacional de petroleo e gas natural possui graduacoes em engenharia industrial mecanica pela escola de engenharia industrial de sao jose dos campos  e em tecnologia em projetos pela faculdade de tecnologia de sao paulofatec  formacao tecnica pela escola tecnica federal de sao paulo e formacao em manutencoes mecanica e avionica pelo centro de formacao da viacao aerea sao paulovasp certificado pela anac nas faculdades de grupo motopropulsor e avionicos atualmente e engenheiro de desenvolvimento de produto da embraer na area de novos produtos da aviacao comercial alem de professor da faculdade de tecnologia de sao paulo em sao jose dos campos periodo noturno nas disciplinas de desenvolvimento integrado do produto processos de desenvolvimento de produtos projetos integradores e hidraulica de aeronaves tecnologia em projetos  engenharia industrial mecanica estudo para reducao de ciclos no processo de descontaminacao de sistemas hidraulicos de aeronaves;2
engenheiro mecanico pela universidade de taubate unitau mestre em engenharia mecanica com concentracao na area de projetos mecanicos pela unitau doutor em engenharia biomedica com concentracao na area de bioengenharia e instrumentacao pela umc pesquisa relacionadas a caracterizacao e producao de estacoes automatizadas moveis de trabalho manutencao centrada em confiabilidade processo de fabricacao e ergonomia e antropometria no ambiente produtivo  como solucao para o absenteismo fora da docencia trabalhou por mais de  anos em multinacional do ramo automotivo  e instituicoes como senai e sebrae em cargos de lideranca e projetos aplicando ferramentas como vsm wh fmea swot s e interacao homemmaquina  docente desde  faz parte do corpo de docentes titulares da fatec prof jessen vidal onde ministra aulas nos cursos de manufatura avancada automacao e manufatura digital gestao da producao industrial e logistica das disciplinas ergonomia saude e seguranca ocupacional higiene e seguranca do trabalho pcp projeto de lay out industriale desenho tecnico participando tambem como orientador de trabalhos de graduacao professor convidado no departamento de posgraduacao e mba da faculdade anhanguera da universidade de mogi das cruzes e da universidade de taubate onde atua nos cursos de especializacao em gestao de processos industriais projetos mecanicos gestao de projetos e logistica atuou em projeto com financiamento proprio para o estudo e pesquisa da quantificacao eletromiografica dos efeitos da bandagem elastica adesiva durante a contracao isometrica e esforcos do musculo flexor radial do punho com autorizacao do comite de etica para pesquisa com humanos  e registro no clinical trials  sob o numero nct logistica transporte mais indicado e vantajoso para a industria de laticinios engenharia mecanica  direito  engenharia mecanica  projetos mecanicos melhoria de produtividade utilizando estacoes automatizadas moveis em linha de montagem de veiculos em industria automotiva do vale do paraiba  engenharia biomedica quantificacao eletromiografica dos efeitos da bandagem elastica adesiva durante a contracao isometrica do musculo flexor radial do punho biomedical engineering;2
possui graduacao em engenharia eletricaeletronica pela universidade do vale do paraiba  atualmente e professor assistente da faculdade de tecnologia de sao jose dos campos engenharia eletricaeletronica teodolito a laser;2
graduada em matematica aplicada e computacional pela universidade federal do rio grande do sul  mestrado  e doutorado  em matematica aplicada na area de vibracoes e controle pela universidade federal do rio grande do sul posdoutorado em dinamica naolinear e caos pelo demacunesp  rio claro  atualmente e professora auxiliar na universidade de taubate e na fatec de jacarei e sao jose dos campos tem experiencia em ensino e pesquisa nas areas de analise numerica algebra matricial dinamica naolinear caos computacao simbolica e metodos variacionais matematica aplicada e computacional  matematica aplicada problemas de ordem superior e calculo da funcao de green mathematics matematica aplicada o modelo de timoshenko em vigas elasticas estruturas offshore e nanotubos de carbono atraves da resposta fundamental de valor inicial mathematics;2
possui graduacao em engenharia mecanica pela escola federal de engenharia de itajuba  mestrado em analise de sistemas aplicacoes pelo instituto nacional de pesquisas espaciais  e doutorado em computacao aplicada pelo instituto nacional de pesquisas espaciais  possui tambem graduacao em matematica pela faculdade de filosofia ciencias e letras de itajuba  e em ciencias biologicas pela universidade do vale do paraiba  aatuou como professor pleno do centro de desenvolvimento de tecnologia e recursos humanos  atualmente e  professor senior do centro paula souza fatec de sao jose dos campos sp e pesquisador senior  do instituto nacional de pesquisas espaciaisinpe engenharia mecanica  ciencias biologicas  matematica  analise de sistemas aplicacoes modelos economicos de educacao projeto medecese production engineering modelos economicos computacao aplicada simulacao da migracao intraurbana computer science;2
possui graduacao em letras pela universidade do vale do paraiba  e graduacao em comunicacao social pela universidade braz cubas  e mestre em educaco pela universidade de sao paulo atualmente e professora do ensino superior da faculdade de tecnologia de sao jose dos campos tem experiencia na area de letras com enfase em linguistica atuando principalmente nos seguintes temas leitura discurso sentidos lingua estrangeira letras  comunicacao social  educacao discurso e leitura concepcoes e imagens de futuros professores de lingua estrangeira education leitura sentidos concepcao discursiva;2
engenheiro de materiais doutor em engenharia mecanica pelo instituto tecnologico de aeronautica  e mestre em engenharia metalurgica e de materiais pela universidade federal do rio grande do sul com periodo de pesquisa no instituto de conformacao mecanica  da universidade rwth aachen alemanha atualmente atua como engenheiro de pesquisa e desenvolvimento e como gestor de projetos de cooperacao universidadeindustria no centro de competencia em manufatura  do ita tambem atua como docente na faculdade de tecnologia prof jessen vidal em sao jose dos campos tem experiencia na area de engenharia de materiais atuando principalmente nos seguintes temas propriedades mecanicas de materiais  processamento de materiais tensoes residuais e processos de manufatura principais interesses de pesquisa sao evolucao de microestrutura induzida por processos de manufatura tensoes residuais simulacao numerica de processos de manufatura integridade estrutural manufatura de estruturas envolvendo acos avancados de alta resistencia  e ligas leves engenharia de materiais avaliacao das propriedades mecanicas termicas e de degradacao de compositos phbv  fibras de celulose engenharia de minas metalurgica e de materiais analise numerica do forjamento em matriz aberta para a producao de eixos vazados material and metallurgical engineering conformacao mecanica engenharia aeronautica e mecanica resistance spot welding of twinninginduced plasticity steels mechanical engineering;2
possui graduacao em engeraria naval e oceanica pela universidade de sao paulo  mestrado em engenharia de infraestrutura aeronautica pelo instituto tecnologico de aeronautica  e doutorado em engenharia mecanica producao pelo instituto tecnologico de aeronautica  atualmente e diretor da faculdade de tecnologia de sao jose dos campos foi secretario executivo do ministerio da educacao  e vicesuperintendente do centro paula souza e professor em cursos de pos graduacao na fundacao getulio vargasfgv e em cursos de graduacao na fatec possui experiencias em conselhos de administracao e em projetos de consultoria junto a importantes empresas e instituicoes engeraria naval e oceanica  engenharia de infraestrutura aeronautica analise do transporte aereo como modal exportador de produtos pereciveis termicamente sensiveis aplicacao ao caso do mamao papaia brasileiro transports engineering cadeia de suprimentos pesquisa operacional e transporte aereo avaliacao da importancia de atributos do nivel de servico em terminais de cargas em aeroportos transports engineering;2
possui doutorado em administracao pela universidade nove de julho  mestrado em gestao e desenvolvimento regional pela universidade de taubate  especializacao em controladoria pela faap  e graduacao em administracao de empresas pela universidade metodista de sao paulo  foi diretor da faculdade de tecnologia de sao jose dos campos  fatec  foi coordenador dos cursos de tecnologia em logistica tecnologia em gestao da producao industrial e posgraduacao em logistica empresarial na fatec sjc foi professor de ensino superior e cursos de posgraduacao na unip unitau ibta e faculdade maria augusta foi bolsista de extensao do cnpq atualmente e professor do ensino superior  na fatec sjc e membro do comite tecnico da incubadora de negocios do parque tecnologico de sao jose dos campos trabalhou por  anos em empresas de grande porte atuando em diversas areas controladoria planejamento estrategico comercial e marketing tem experiencia na area de administracao com enfase em mercadologia atuando principalmente nos seguintes temas gestao de projetos planejamento estrategico planejamento de marketing empreendedorismo inovacao pequena empresa e estrutura organizacional administracao de empresas  gestao e desenvolvimento regional percepcao dos gerentes de projetos quanto as habilidades necessarias para o exercicio da profissao  administracao empreendedorismo regional e desenvolvimento local administration;2
mestrado unicamp area de transportes  posgraduacao  em administracao de empresas  ceag fundacao getulio vargas  eaesp  graduacao em engenharia eletrica pela universidade do vale do paraiba  atualmente e corpo docente da faculdade de tecnologia de sao jose dos campos e pesquisadora do centro paula souza possui mais de  anos de experiencia nas areas da engenharia de producao com enfase em planejamento projetos e sistemas logisticos em empresas nacionais e internacionais engenharia eletrica cep  controle estatistico de processo fisica  engenharia civil aplicacao de tecnicas do lean thinking as atividades logisticas dos transplantes de orgaos solidos civil engineering;2
